influencer_id,followers,likes,comments,shares,saves,profile_visits,link_clicks,purchase,engagement_score,ctr,conversion_rate
63,185005,7489,84,220,215,1848,607,0,1865.8000000000002,0.32846320346320346,0.0
86,222770,19996,621,452,915,5278,1055,1,5358.1,0.19988632057597575,0.0009478672985781991
30,222144,18542,920,259,1108,2187,220,1,5236.1,0.1005944215820759,0.004545454545454545
36,168864,11927,152,120,685,3153,1080,1,3093.4,0.3425309229305423,0.000925925925925926
35,343113,9728,252,237,303,2310,247,1,2479.9000000000005,0.10692640692640693,0.004048582995951417
72,160394,11318,374,271,229,1360,490,1,2823.4999999999995,0.3602941176470588,0.0020408163265306124
17,64766,5658,111,110,146,1369,410,1,1380.9,0.29948867786705624,0.0024390243902439024
34,266570,22466,1059,406,1263,3691,896,1,6317.299999999999,0.2427526415605527,0.0011160714285714285
30,431420,9790,181,179,493,1346,425,1,2568.2000000000003,0.31575037147102525,0.002352941176470588
74,216977,18598,598,422,763,3582,610,1,4924.4,0.1702959240647683,0.001639344262295082
79,51101,3324,49,94,162,599,88,1,884.7,0.14691151919866444,0.011363636363636364
98,184838,4500,179,73,90,910,103,0,1112.6,0.11318681318681319,0.0
38,420952,10530,458,106,314,2613,509,1,2660.3999999999996,0.19479525449674703,0.0019646365422396855
65,207346,8632,377,140,445,2402,552,0,2368.9,0.22980849292256453,0.0
56,387923,28710,420,311,1222,8212,2901,1,7147.3,0.3532635168046761,0.0003447087211306446
47,361374,14577,656,199,453,1835,555,0,3745.1000000000004,0.3024523160762943,0.0
73,83356,4837,171,145,117,966,208,1,1248.0,0.2153209109730849,0.004807692307692308
99,254134,7338,259,186,147,1994,310,1,1844.9,0.15546639919759278,0.0032258064516129032
31,216841,8014,290,155,442,1147,347,1,2209.9,0.3025283347863993,0.002881844380403458
34,353040,10918,393,270,356,2499,546,1,2853.9,0.2184873949579832,0.0018315018315018315
54,321480,29324,630,508,654,3586,913,1,7058.6,0.254601226993865,0.001095290251916758
53,246225,5213,131,87,108,650,145,0,1255.4000000000003,0.2230769230769231,0.0
17,262803,17768,184,342,1040,3621,1098,1,4717.0,0.3032311516155758,0.0009107468123861566
28,179863,14718,454,434,368,1521,503,1,3768.8000000000006,0.3307034845496384,0.0019880715705765406
34,428332,17667,189,280,899,3596,735,1,4543.1,0.20439377085650723,0.0013605442176870747
16,431703,18988,680,559,1023,1988,734,1,5347.300000000001,0.369215291750503,0.0013623978201634877
89,33151,1877,48,30,42,273,47,0,454.00000000000006,0.17216117216117216,0.0
79,108547,6285,77,183,362,1615,641,1,1713.1999999999998,0.39690402476780184,0.0015600624024961
15,66215,1724,42,25,47,220,63,0,420.90000000000003,0.2863636363636364,0.0
45,495834,15746,668,357,559,3697,657,1,4180.3,0.1777116581011631,0.0015220700152207
52,262125,11334,326,315,547,1274,183,1,3087.9,0.14364207221350078,0.00546448087431694
52,118000,6586,101,192,271,977,244,0,1718.8999999999999,0.24974411463664278,0.0
69,258317,10843,458,208,453,2022,228,1,2905.6,0.11275964391691394,0.0043859649122807015
93,48527,1782,21,47,105,460,163,0,483.8,0.35434782608695653,0.0
70,33328,1191,57,35,57,352,95,0,336.80000000000007,0.26988636363636365,0.0
89,330905,22331,288,501,1323,3082,1041,0,6019.299999999999,0.33776768332251783,0.0
98,301208,29160,899,861,1466,3858,937,1,8057.0,0.24287195438050804,0.0010672358591248667
94,487112,27599,1138,805,1394,7480,2101,1,7767.5,0.28088235294117647,0.00047596382674916705
36,416236,20877,669,544,456,5461,837,1,5255.500000000001,0.1532686321186596,0.0011947431302270011
48,272866,10998,218,198,613,1100,407,1,2937.6,0.37,0.002457002457002457
27,60841,6051,71,152,210,1080,352,0,1520.1000000000001,0.32592592592592595,0.0
91,156385,7595,315,114,323,1304,387,1,2014.7,0.2967791411042945,0.002583979328165375
58,160801,15028,211,302,433,1619,179,1,3668.9000000000005,0.11056207535515751,0.00558659217877095
98,462719,19711,946,426,738,4257,1085,1,5303.8,0.2548743246417665,0.0009216589861751152
19,71668,3457,158,100,192,635,212,1,994.0000000000001,0.33385826771653543,0.0047169811320754715
15,315001,11457,385,157,381,3104,503,1,2898.6000000000004,0.16204896907216496,0.0019880715705765406
68,330497,31484,953,572,1650,8411,1679,1,8493.7,0.19961954583283795,0.0005955926146515784
24,277919,20113,323,553,835,3147,716,1,5239.200000000001,0.22751827136955832,0.0013966480446927375
53,193221,12088,406,135,416,2957,473,1,3047.9,0.1599594183293879,0.0021141649048625794
85,475332,26142,1184,288,722,4235,1353,1,6599.600000000001,0.3194805194805195,0.0007390983000739098
41,162636,13128,451,366,692,1976,358,1,3660.9,0.1811740890688259,0.002793296089385475
47,232189,12180,229,307,507,1582,338,1,3171.0,0.213653603034134,0.0029585798816568047
42,401489,8693,180,176,267,1961,479,1,2165.4,0.2442631310555839,0.0020876826722338203
48,224571,15848,240,336,811,3830,580,0,4173.6,0.1514360313315927,0.0
88,389193,29491,1137,567,1676,7045,2245,1,8204.400000000001,0.31866572036905605,0.00044543429844097997
81,418089,35355,629,597,1181,10454,3731,1,8748.199999999999,0.35689688157643007,0.0002680246582685607
76,154359,10028,480,199,353,1329,446,1,2667.3000000000006,0.33559066967644846,0.002242152466367713
18,308472,6791,295,69,326,1996,461,1,1814.8,0.2309619238476954,0.0021691973969631237
59,483108,41243,1313,1210,910,8288,2615,1,10480.1,0.3155164092664093,0.0003824091778202677
13,381047,32008,1027,573,808,8740,1286,1,7962.6,0.1471395881006865,0.0007776049766718507
23,96649,8670,319,224,260,1950,529,1,2258.3,0.2712820512820513,0.001890359168241966
83,278586,5842,215,64,245,920,176,0,1516.7,0.19130434782608696,0.0
17,253709,11854,465,214,269,3043,565,1,2968.3,0.1856720341767992,0.0017699115044247787
19,222813,10382,127,181,599,2370,714,1,2745.8,0.3012658227848101,0.0014005602240896359
14,486494,26011,1041,312,809,4038,927,0,6588.3,0.22956909361069835,0.0
90,190917,11740,201,345,288,2121,681,1,2920.4,0.32107496463932106,0.0014684287812041115
41,412472,19683,509,300,555,3869,698,1,4845.1,0.18040837425691394,0.0014326647564469914
74,355373,34642,1182,399,797,10056,1902,1,8436.300000000001,0.18914081145584727,0.0005257623554153522
19,493019,13492,433,308,649,2356,633,1,3649.7,0.26867572156196945,0.001579778830963665
96,99767,6652,206,99,133,896,121,0,1609.1000000000001,0.13504464285714285,0.0
53,151510,5612,266,56,285,1262,267,1,1522.6000000000001,0.2115689381933439,0.003745318352059925
65,65272,3319,157,69,191,478,151,1,943.4000000000001,0.3158995815899582,0.006622516556291391
32,422567,15708,574,313,780,2598,953,1,4271.700000000001,0.3668206312548114,0.001049317943336831
25,267043,23741,1013,480,891,7104,1198,1,6303.5,0.1686373873873874,0.0008347245409015025
41,343089,26098,473,602,1376,2870,1071,1,6978.3,0.37317073170731707,0.0009337068160597573
97,224128,4766,62,134,162,881,145,0,1207.6,0.16458569807037457,0.0
16,410841,20450,476,566,722,4063,751,1,5301.8,0.1848387890721142,0.0013315579227696406
3,367441,22446,451,667,710,5704,1301,1,5749.599999999999,0.22808555399719496,0.0007686395080707148
89,480430,19941,493,556,930,5134,1213,1,5367.900000000001,0.2362680171406311,0.0008244023083264633
60,112237,6084,168,139,349,686,238,1,1677.3,0.3469387755102041,0.004201680672268907
11,393793,8566,188,171,190,1697,641,1,2078.9,0.37772539776075426,0.0015600624024961
55,302986,15989,578,243,421,2112,255,1,3993.7000000000003,0.12073863636363637,0.00392156862745098
21,316537,28657,1219,679,699,4523,872,1,7375.400000000001,0.19279239442847668,0.0011467889908256881
56,157297,9885,239,168,525,2548,490,0,2634.1,0.19230769230769232,0.0
96,446732,20611,498,414,1188,5673,741,1,5611.4,0.13061872025383395,0.001349527665317139
35,61358,2178,96,51,116,591,191,0,612.1000000000001,0.32318104906937395,0.0
86,195920,6431,237,87,307,938,126,0,1711.2000000000003,0.13432835820895522,0.0
85,484681,30317,1260,483,1262,5124,1149,1,8041.100000000001,0.22423887587822014,0.0008703220191470844
78,157185,7598,107,109,309,1683,292,1,1896.6000000000001,0.17349970291146763,0.003424657534246575
19,445437,16732,809,373,707,3064,700,1,4577.6,0.22845953002610966,0.0014285714285714286
74,239473,8078,242,147,442,1827,474,1,2193.1000000000004,0.2594417077175698,0.002109704641350211
49,427132,12547,294,161,598,1772,385,1,3247.5,0.2172686230248307,0.0025974025974025974
7,166081,10068,269,104,520,1145,277,1,2636.9000000000005,0.24192139737991267,0.0036101083032490976
32,183969,7406,77,181,306,1979,685,1,1891.2,0.3461344113188479,0.00145985401459854
51,470525,39206,1099,535,2124,10840,2600,1,10464.400000000001,0.23985239852398524,0.0003846153846153846
30,302016,25454,1172,358,577,7011,1520,1,6389.000000000001,0.21680216802168023,0.0006578947368421052
36,123094,3117,112,35,109,812,186,1,791.1000000000001,0.229064039408867,0.005376344086021506
93,425162,15989,384,279,363,2780,665,1,3875.5000000000005,0.2392086330935252,0.0015037593984962407
95,114162,10770,271,286,578,1880,544,1,2952.1,0.28936170212765955,0.001838235294117647
79,321463,8138,330,176,417,2037,694,1,2249.4,0.34069710358370153,0.001440922190201729
81,442602,32616,1135,810,873,4533,1664,1,8356.1,0.3670858151334657,0.0006009615384615385
17,229655,18532,627,427,1029,3998,1158,1,5142.0,0.2896448224112056,0.0008635578583765112
42,237892,18391,383,258,598,2727,448,1,4528.7,0.16428309497616428,0.002232142857142857
76,439825,26637,466,307,1274,4703,1629,1,6794.5,0.34637465447586646,0.0006138735420503376
96,248056,10357,390,158,596,2353,464,1,2853.8,0.1971950701232469,0.0021551724137931034
28,443164,33490,627,733,1024,7782,2680,1,8343.800000000001,0.34438447699820096,0.00037313432835820896
23,130814,4580,61,109,159,854,93,0,1150.0,0.10889929742388758,0.0
70,347908,31428,620,664,677,7334,1444,1,7602.000000000001,0.19689119170984457,0.0006925207756232687
59,180607,8312,382,248,440,2235,390,1,2379.0,0.174496644295302,0.002564102564102564
38,302647,26067,1202,747,1356,6121,622,1,7422.1,0.1016173827805914,0.001607717041800643
95,295446,13094,297,382,728,3533,783,1,3617.1000000000004,0.22162468157373338,0.001277139208173691
48,273788,10557,111,266,474,2665,297,0,2732.3,0.11144465290806754,0.0
58,180458,17156,456,309,611,1953,569,1,4364.3,0.2913466461853559,0.0017574692442882249
66,38340,1960,37,42,111,560,113,0,528.7,0.2017857142857143,0.0
59,206604,20588,1013,473,1074,5003,1390,1,5814.400000000001,0.277833300019988,0.0007194244604316547
11,298052,22050,818,385,1271,2943,736,1,6105.3,0.25008494733265374,0.001358695652173913
89,345968,8851,284,220,463,1617,260,1,2436.6,0.16079158936301793,0.0038461538461538464
47,134744,11721,196,121,599,2601,806,1,3006.1000000000004,0.30988081507112647,0.0012406947890818859
20,454757,42209,1501,1227,2332,9155,3205,1,11916.800000000001,0.3500819224467504,0.00031201248049921997
54,266657,21131,291,462,1016,2394,405,0,5507.9,0.16917293233082706,0.0
84,493051,19575,736,429,784,5779,1762,1,5210.5,0.3048970410105555,0.0005675368898978433
87,93151,8455,126,118,242,2014,565,1,2030.1999999999998,0.28053624627606755,0.0017699115044247787
79,425446,34917,527,591,1306,6256,1881,1,8705.4,0.3006713554987212,0.000531632110579479
29,92954,5963,247,109,159,1162,135,1,1519.6000000000001,0.11617900172117039,0.007407407407407408
32,50619,2787,86,82,74,342,35,0,717.0,0.1023391812865497,0.0
11,357365,25175,472,262,1335,4358,898,1,6522.4,0.20605782469022488,0.0011135857461024498
36,252908,8500,390,217,196,2527,458,1,2203.7000000000003,0.1812425801345469,0.002183406113537118
31,225534,17261,598,226,675,4420,844,1,4449.4,0.19095022624434388,0.001184834123222749
44,352247,11955,538,225,709,2141,673,1,3384.7,0.31433909388136383,0.0014858841010401188
98,251536,8868,211,185,529,2064,329,1,2431.8,0.15939922480620156,0.00303951367781155
39,242068,24002,1094,418,667,4749,1531,1,6173.600000000001,0.32238365971783534,0.0006531678641410843
44,122797,10690,261,290,387,1770,418,1,2781.1,0.23615819209039549,0.0023923444976076554
62,433519,15482,744,209,661,3341,824,1,4143.5,0.2466327446872194,0.0012135922330097086
4,93059,5975,148,138,153,1279,198,0,1488.0,0.15480844409695074,0.0
28,186890,6471,278,101,369,1902,516,1,1799.1000000000001,0.27129337539432175,0.001937984496124031
78,489895,41062,1014,482,1735,11046,3742,1,10444.8,0.3387651638602209,0.0002672367717797969
89,395270,14878,278,408,446,2271,227,0,3757.0000000000005,0.09995596653456627,0.0
49,46235,2317,44,35,97,324,60,0,587.5,0.18518518518518517,0.0
91,91124,8709,299,248,447,1898,193,0,2422.5,0.10168598524762908,0.0
61,319639,22125,894,448,1065,6350,1350,1,6037.6,0.2125984251968504,0.0007407407407407407
82,237204,17541,710,191,804,2549,767,1,4640.1,0.3009023146331895,0.001303780964797914
95,476604,11447,130,240,429,3065,454,1,2865.6000000000004,0.14812398042414357,0.0022026431718061676
98,205399,8010,95,196,195,1775,327,1,1942.7,0.18422535211267604,0.0030581039755351682
65,232434,19551,502,489,489,4976,851,1,4894.700000000001,0.1710209003215434,0.0011750881316098707
85,455983,43013,1096,487,893,11414,2938,1,10205.9,0.25740318906605925,0.0003403675970047651
99,18682,889,9,25,41,254,45,0,232.60000000000002,0.17716535433070865,0.0
19,216127,9813,431,284,543,2431,445,1,2811.3000000000006,0.1830522418757713,0.0022471910112359553
58,231572,4821,186,116,216,1436,277,1,1311.2,0.19289693593314763,0.0036101083032490976
56,215938,18994,257,566,790,5640,2152,1,4955.5,0.38156028368794326,0.00046468401486988845
38,180595,5994,117,145,185,1008,236,0,1506.8,0.23412698412698413,0.0
67,333953,6813,84,191,312,1053,161,0,1787.9,0.15289648622981955,0.0
67,392001,37366,1545,719,2040,5600,1764,1,10381.0,0.315,0.0005668934240362812
50,241371,19453,424,310,472,3657,1166,0,4697.200000000001,0.3188405797101449,0.0
21,116576,10381,445,139,409,1280,389,0,2723.2000000000007,0.30390625,0.0
52,30901,2180,72,38,74,237,39,0,557.8000000000001,0.16455696202531644,0.0
91,161177,4588,206,93,220,835,223,0,1261.7,0.26706586826347306,0.0
72,60798,2451,100,29,56,422,53,0,605.3,0.12559241706161137,0.0
69,415184,38054,1573,913,1700,10377,1732,1,10396.4,0.1669075840801773,0.0005773672055427252
77,448258,35794,1161,534,1322,9260,1014,1,9170.7,0.10950323974082074,0.0009861932938856016
56,463222,14612,213,154,598,2099,832,1,3615.1000000000004,0.39637922820390664,0.001201923076923077
63,184689,9001,386,237,351,1531,319,1,2439.9,0.20836054866100587,0.003134796238244514
17,260989,9584,128,185,376,2570,427,1,2411.1000000000004,0.16614785992217898,0.00234192037470726
61,247318,21242,539,407,682,6086,825,0,5348.400000000001,0.1355570161025304,0.0
49,464158,29021,328,566,1053,3837,1139,0,7206.800000000001,0.29684649465728435,0.0
17,10368,800,10,14,19,178,67,0,190.0,0.37640449438202245,0.0
81,187690,9079,290,164,484,2387,676,1,2462.8,0.2832006702974445,0.0014792899408284023
50,174024,9663,386,199,401,1503,248,1,2585.7000000000007,0.1650033266799734,0.004032258064516129
40,324674,7250,335,95,208,1476,462,1,1850.4,0.3130081300813008,0.0021645021645021645
8,468639,45689,936,742,2442,5027,1203,1,12078.800000000001,0.23930773821364631,0.0008312551953449709
57,241495,12619,505,260,594,2343,748,1,3433.5,0.3192488262910798,0.001336898395721925
45,417310,36153,1142,972,1346,6355,2380,1,9558.8,0.3745082612116444,0.0004201680672268908
18,492182,28901,883,467,1240,4769,533,1,7540.6,0.11176347242608513,0.001876172607879925
11,337586,33174,1613,593,1629,5611,1690,1,9159.6,0.30119408305114953,0.000591715976331361
22,350280,18220,753,279,1086,1915,538,1,5084.6,0.2809399477806789,0.0018587360594795538
97,330137,9782,465,133,439,1413,271,1,2633.2,0.19179051663128097,0.0036900369003690036
30,199840,6558,110,120,329,1833,229,1,1713.8000000000002,0.12493180578286961,0.004366812227074236
41,104352,7611,259,100,223,797,279,0,1900.1000000000001,0.35006273525721454,0.0
81,133447,5657,119,60,322,807,182,1,1490.5,0.2255266418835192,0.005494505494505495
99,382844,30050,1438,770,978,4494,1390,1,8050.4,0.30930129060970185,0.0007194244604316547
4,200558,4111,51,85,175,1028,143,0,1047.2,0.13910505836575876,0.0
63,159599,4381,115,58,126,716,127,0,1075.1000000000001,0.17737430167597765,0.0
90,108119,3833,46,86,120,597,119,0,945.8000000000001,0.19932998324958123,0.0
52,450563,36372,1422,716,1736,7658,1262,1,9875.400000000001,0.16479498563593628,0.000792393026941363
37,129954,12068,384,297,408,2190,301,1,3139.9,0.13744292237442923,0.0033222591362126247
54,25323,1691,39,44,50,499,101,0,428.50000000000006,0.20240480961923848,0.0
36,181968,6987,184,103,327,1853,559,1,1823.1,0.30167296276308686,0.0017889087656529517
82,33164,1078,42,18,50,166,20,1,289.20000000000005,0.12048192771084337,0.05
95,80910,2377,39,40,119,478,139,1,618.1000000000001,0.2907949790794979,0.007194244604316547
32,27337,1496,41,33,69,299,87,0,398.0,0.2909698996655518,0.0
31,8178,346,5,4,15,70,12,0,86.5,0.17142857142857143,0.0
75,88291,3143,113,80,162,693,175,0,870.7,0.25252525252525254,0.0
75,114863,3154,153,40,82,876,335,0,800.9000000000001,0.3824200913242009,0.0
2,184515,3710,93,47,76,715,273,1,882.1999999999999,0.38181818181818183,0.003663003663003663
42,449718,11150,169,246,601,1215,389,1,2967.5,0.3201646090534979,0.002570694087403599
90,115168,10861,252,209,223,1263,224,1,2622.9000000000005,0.17735550277117973,0.004464285714285714
60,484809,26233,837,353,835,6106,2378,1,6580.200000000001,0.3894529970520799,0.00042052144659377626
12,425452,28143,916,563,640,3320,930,1,6992.700000000001,0.28012048192771083,0.001075268817204301
58,419027,13431,591,400,659,3451,1374,1,3788.9000000000005,0.39814546508258475,0.000727802037845706
96,398120,34637,1197,748,1044,8703,1083,0,8884.7,0.1244398483281627,0.0
21,196591,5941,164,64,281,1666,585,1,1539.8,0.35114045618247297,0.0017094017094017094
46,240295,20443,960,392,816,3345,1231,1,5495.8,0.3680119581464873,0.0008123476848090983
78,239318,21848,230,359,921,2832,361,1,5472.700000000001,0.1274717514124294,0.002770083102493075
13,486530,41787,1920,880,2193,7388,2215,0,11687.8,0.29981050351922034,0.0
91,283104,14492,423,184,336,3854,1514,1,3507.5000000000005,0.3928386092371562,0.0006605019815059445
54,363105,9173,418,176,300,1791,350,1,2406.8,0.1954215522054718,0.002857142857142857
84,274637,18506,699,320,916,4317,586,1,5007.500000000001,0.1357424137132268,0.0017064846416382253
20,237520,20029,541,598,474,5128,1549,1,5074.1,0.30206708268330734,0.0006455777921239509
92,179131,10633,445,155,308,2235,574,1,2704.0,0.2568232662192394,0.0017421602787456446
23,496818,20979,857,483,1118,6190,1499,1,5856.800000000001,0.24216478190630047,0.00066711140760507
