influencer_id,followers,likes,comments,shares,saves,profile_visits,link_clicks,purchase
16,321057,23432,703,543,1111,2447,284,1
51,380716,17732,422,337,994,4213,499,1
7,424497,15058,561,432,428,2276,329,1
61,217601,5443,244,115,180,918,171,0
41,411885,41134,688,483,1052,6328,1424,1
83,81105,7560,215,173,231,991,357,1
38,112046,7448,331,181,232,1600,166,0
83,393337,21364,307,621,874,6038,644,1
30,289758,22554,704,555,536,4640,869,0
34,141671,4290,96,63,183,1117,366,1
41,479654,47853,712,998,2470,6711,1647,1
90,477124,39259,862,558,1661,7147,2687,1
66,51589,3493,163,75,169,639,239,0
89,408325,31074,955,619,994,8729,1109,1
25,14821,1340,52,16,71,316,34,0
49,17236,438,20,6,24,87,30,0
73,114759,10093,186,251,340,2519,937,0
77,459497,22700,1118,618,494,4873,752,0
21,97085,7516,344,215,336,830,267,1
76,451353,37168,1450,1079,1840,8869,1583,0
85,56556,5225,117,65,277,525,183,1
4,318224,26724,659,674,739,4356,559,1
42,331452,9522,131,274,436,1144,447,1
88,403599,9197,321,192,260,2102,599,1
92,291927,17751,525,398,872,3039,763,1
15,291464,19533,370,425,1030,5302,1803,1
48,76509,4636,190,70,161,1234,408,0
98,63812,2505,115,29,121,360,68,1
48,477351,35254,603,418,1183,7926,1382,1
82,200422,5656,157,163,202,1056,339,0
56,212271,21190,272,628,1229,5730,1353,1
18,201868,16822,292,442,749,2012,741,1
4,390969,16686,748,348,614,3451,1073,1
90,292224,14851,482,423,739,2644,531,1
21,191982,3972,152,63,112,406,149,1
62,337482,20837,335,524,971,3321,448,1
35,460612,28496,1325,766,1403,7033,925,1
44,22352,462,7,12,13,135,37,0
95,276415,10373,512,279,218,3003,949,1
66,224347,16097,301,405,377,3185,327,0
4,477154,22585,370,572,504,6054,2316,1
94,70679,3449,100,76,161,727,149,1
36,195844,11221,460,125,541,2961,883,1
73,456737,21635,418,632,996,3448,1306,1
44,392855,19764,355,581,804,5518,1125,1
82,460975,45437,2111,784,2316,11379,4214,1
45,137487,12263,504,219,660,1341,448,1
87,46474,2763,77,56,115,459,70,0
39,204076,12339,441,347,595,1346,473,0
68,462760,45150,1439,866,1501,10452,1765,1
72,147157,6385,164,134,202,1895,355,1
3,237454,9700,115,205,485,1349,283,1
81,246806,9659,216,201,540,2475,280,1
76,37039,2149,80,29,127,492,103,0
76,231805,4860,149,144,198,663,70,0
26,409355,15667,597,235,884,3222,1163,1
95,67525,1964,79,34,76,261,27,0
6,167751,11708,236,173,623,2953,593,1
21,190505,17356,177,455,590,4229,894,1
37,372411,24394,338,534,1462,7047,710,1
29,231505,10378,299,152,618,1578,354,1
38,142858,3445,75,73,154,392,117,0
83,244464,9234,164,238,444,2385,797,1
39,328723,8120,253,88,171,1807,345,1
46,438963,13674,533,277,334,3149,890,1
29,364045,34016,810,630,1176,6181,1098,1
84,226125,19412,459,490,883,5660,1287,0
17,312941,25693,283,512,1056,2777,537,0
3,163438,5709,174,60,232,1249,258,0
76,426009,41082,412,1103,1653,7899,1355,1
11,181375,6686,114,99,281,1912,520,1
35,313762,16074,190,324,402,4315,1142,1
39,333812,31864,446,920,1651,8142,1034,1
39,336864,12487,209,215,705,2437,916,1
5,230490,13740,475,244,464,1973,360,1
80,211691,5584,86,97,318,981,115,0
49,198895,13422,283,318,607,1804,268,1
50,21035,2039,54,51,50,566,164,0
82,425472,9856,375,121,247,1355,175,1
73,464252,19167,529,515,1094,3785,1022,1
60,317362,29580,759,552,1422,6880,1477,1
20,453539,17611,498,417,874,4504,956,1
61,254625,14810,618,334,577,3390,1261,1
39,41195,4056,155,87,87,709,191,1
42,460424,44571,930,1109,1638,8789,2994,1
78,145605,8972,279,232,526,996,276,1
61,155320,14818,570,302,392,2620,721,1
30,9626,742,20,18,19,98,14,0
58,150219,5811,166,164,252,825,152,1
97,163404,10941,310,192,316,2595,818,1
87,73486,6493,304,85,208,1766,281,1
76,327303,17399,484,469,583,4844,1380,1
89,97732,6833,190,192,271,1382,310,0
97,96477,4008,178,87,174,890,280,1
84,345565,29320,444,716,682,5132,610,1
77,310513,15441,728,291,804,4407,1728,1
90,191293,18556,788,496,382,5396,1799,1
27,157200,6068,294,121,217,1626,205,1
19,282349,13549,302,192,364,3090,1161,1
18,379938,32831,1604,557,1038,7232,2405,1
88,300628,23245,1125,309,1392,4147,1314,1
7,468785,35555,918,445,1406,7266,1166,0
13,247217,13037,211,270,421,2579,431,1
91,472561,33687,796,368,1840,4512,1711,1
89,421320,33427,1506,582,1213,6238,2349,1
24,95124,4866,124,71,139,875,195,0
99,163116,3528,108,89,78,650,152,1
94,100934,5903,133,75,293,1629,624,1
80,390718,30522,1461,459,1516,3385,979,1
91,97476,8681,213,178,214,1591,331,1
14,86604,2758,97,76,155,713,108,1
23,354969,33293,1277,855,779,7209,2496,1
96,365720,34791,408,775,1660,4226,483,1
61,339294,9693,392,261,421,1281,133,1
63,185040,13334,567,249,333,3840,1012,1
45,93683,8855,291,141,530,2091,465,1
35,470765,42869,1256,1134,2298,11354,3595,1
77,145061,4231,184,84,106,520,76,0
56,362905,12436,606,212,412,2161,275,1
39,392002,8947,438,205,333,2018,276,1
63,412443,32080,878,739,904,6226,2453,1
58,491907,32489,1059,724,1302,3358,1242,1
79,295036,15655,639,463,908,4381,646,0
26,208431,10454,269,200,483,1590,169,1
58,450634,19179,778,232,1087,5352,1994,1
40,486222,26767,408,796,891,5810,1939,0
87,285472,22002,285,432,866,3564,1351,1
18,257862,8164,200,192,405,2144,341,1
52,434791,9194,445,244,519,1631,259,1
28,188552,5744,240,81,227,1558,246,1
65,428705,13602,215,191,427,3577,1340,1
95,69333,2628,103,61,154,270,87,0
6,260878,17242,480,402,919,2698,356,1
51,279849,15213,755,326,726,3583,1240,0
31,18410,1069,24,18,35,176,54,0
72,97465,4305,194,94,164,622,199,1
88,117133,3986,150,117,199,625,141,0
35,386230,31558,1059,489,1815,7279,2847,1
96,131230,11160,262,326,232,2831,1103,1
79,483078,31389,1270,857,1384,8260,1599,1
86,415050,30804,538,727,1101,7981,886,1
57,115041,10960,422,284,615,2575,481,1
18,398419,21496,825,587,1268,6243,1233,1
87,385768,15354,695,264,688,3580,1197,1
91,226785,12669,311,375,676,2482,902,1
24,42018,1592,65,30,38,246,54,0
78,182887,13307,514,307,671,1804,498,0
26,404953,27904,1101,464,1339,7903,816,1
71,489134,46502,1041,1226,2148,7256,2461,1
19,40030,2182,86,43,114,543,57,0
20,18515,1046,44,21,57,253,67,0
92,350669,7773,103,145,228,2307,606,1
37,178883,8182,191,196,318,1665,462,1
84,352435,28952,941,676,958,5265,891,0
58,177443,17688,523,254,712,1908,708,1
58,422817,29083,965,870,905,7443,2042,0
81,223124,22286,747,314,894,5398,1793,1
1,73923,2869,129,37,133,439,90,1
40,70669,1950,24,39,89,322,98,0
11,482801,41195,2035,1183,1410,7409,2398,1
13,480753,14174,399,298,403,1492,471,1
96,121445,4581,167,85,102,890,226,0
3,424154,11173,205,181,275,2138,845,1
35,333417,21939,938,555,571,6207,2054,1
64,117194,9257,276,101,399,2343,424,1
49,432071,28477,722,457,1544,7141,1454,1
40,185586,15753,588,327,916,4014,540,1
37,216983,18138,213,330,593,2325,496,1
70,221989,18093,457,382,627,2518,439,1
87,97874,9052,421,100,209,1348,237,1
86,343902,31499,1549,407,1002,3249,1091,1
45,150750,4671,134,61,179,673,216,1
29,239855,8297,347,248,487,2119,477,1
38,299820,15981,259,241,889,4693,1804,1
39,419526,13139,398,300,505,3815,762,1
75,444995,39238,1041,942,1855,9230,2326,1
85,319291,27687,397,289,1106,7064,1371,1
74,152227,8634,170,244,335,1567,322,1
80,74191,4058,93,100,114,569,175,1
70,374222,13206,486,296,500,1573,200,0
16,349472,30976,1021,693,1777,4117,1082,1
15,239676,7633,133,219,339,2125,495,1
29,487992,28088,914,290,1448,4468,1053,1
97,275808,24206,480,600,1240,4344,934,1
86,127184,3603,103,50,95,508,125,0
10,381788,32112,1014,421,1247,3650,1000,1
20,486121,16864,401,440,454,2056,523,1
23,85214,3643,74,49,118,391,115,1
27,122847,6005,220,128,323,1347,390,1
98,273988,13029,136,211,513,2865,1089,1
20,17818,1595,76,31,39,314,41,0
78,192553,7565,343,172,439,2239,226,1
2,250365,24152,1202,515,650,3202,1053,1
44,290395,16628,648,451,534,2397,721,0
6,83437,3487,66,52,88,764,140,0
42,335051,9795,308,198,302,2599,405,1
22,106351,9579,455,214,529,1209,410,1
84,67473,3097,103,49,140,537,192,1
1,164645,7720,338,136,319,1773,362,1
59,45887,1706,36,19,54,280,108,0
29,82263,1943,27,51,87,268,59,0
76,393976,9783,331,238,578,2557,467,1
87,113985,9758,450,116,236,2530,444,1
61,118872,10174,153,238,204,1240,254,1
54,249084,20205,293,287,906,3715,933,0
38,219255,19850,723,246,988,4050,678,1
95,81960,2683,53,68,100,376,111,1
38,139802,5893,111,103,297,1430,427,1
4,186465,7060,147,91,257,812,263,0
85,329262,8948,408,262,251,2155,759,1
45,190084,10685,472,282,595,1171,182,1
58,89622,5273,221,153,293,1009,293,1
9,279279,25049,279,517,1375,3116,1230,1
83,399057,19271,294,253,925,5283,1544,0
38,410931,8515,313,137,325,1011,186,0
38,173501,12457,584,125,640,2843,324,1
36,125451,3447,108,68,116,461,161,1
87,368810,19052,690,506,984,4655,966,1
29,86605,7724,342,224,177,1601,471,1
3,235372,19206,468,260,541,1966,403,1
52,173443,12185,557,326,366,1545,243,0
7,196195,6788,296,121,379,1032,224,1
84,30811,2757,90,39,99,813,229,0
53,418653,26191,711,630,1415,5276,1288,1
53,175419,13444,172,384,454,2753,389,0
72,20451,497,8,8,14,79,31,0
7,36604,2896,82,63,106,383,58,0
96,339894,29873,323,338,1144,7394,1089,1
37,259888,13494,256,230,663,2998,372,1
67,445884,42254,911,1036,2080,6097,2261,1
55,449977,35260,364,870,890,5135,698,1
54,405867,12420,618,205,706,1714,268,1
5,81695,6868,189,164,185,1569,436,1
50,191254,18102,877,495,776,3331,391,0
33,330051,7094,172,195,164,988,388,1
41,60121,1886,34,41,75,301,109,1
53,283828,9213,147,181,233,1793,427,1
19,415839,26968,1071,591,1568,5945,2202,1
17,404600,10445,182,260,456,2173,379,1
16,110846,4266,71,90,185,991,319,1
76,353062,29379,387,305,1492,6159,1906,1
56,114865,5339,183,77,253,1382,326,0
44,151336,13657,497,219,536,3306,539,1
13,249035,6893,222,78,141,1915,472,1
59,91379,2774,48,73,128,627,141,0
98,188201,14905,453,437,867,2719,941,1
21,498137,12153,400,340,622,3126,462,1
92,249972,11317,375,195,480,2124,395,1
64,94463,4495,81,58,207,951,335,1
53,50091,3317,68,51,118,636,79,1
71,151977,8917,225,180,494,2655,281,1
84,283295,18063,846,511,1026,2087,284,0
80,8088,315,12,4,15,84,28,0
1,496818,26361,781,351,1004,5329,1382,1
46,461353,17744,648,460,581,4064,585,1
80,9983,927,30,22,50,270,66,0
74,174198,4487,120,115,234,1249,144,0
69,370964,13376,615,266,673,1509,339,1
77,45295,2086,26,48,122,553,216,1
75,449966,29776,915,539,1569,4061,474,0
99,64962,6375,249,105,305,1680,291,0
15,378883,35515,394,545,898,7338,2229,1
8,6229,350,12,9,14,61,21,0
22,8264,459,19,4,19,100,37,0
28,445186,24591,596,608,1123,6191,2142,0
43,8941,883,16,21,36,232,56,0
36,381859,31345,397,441,1848,7480,2007,1
75,198537,9833,294,139,264,1983,546,1
18,445426,40991,1185,1112,2340,4856,625,1
41,425303,22996,530,524,461,6751,1145,0
60,220059,15667,486,326,811,2176,858,1
15,251575,12742,434,242,599,1742,383,1
54,435975,42295,500,980,2157,6032,1097,1
30,67358,1940,48,33,101,504,170,0
53,91230,4823,109,104,277,756,179,1
67,168297,6782,176,155,276,808,321,1
96,274041,7400,220,211,413,1239,321,1
3,262205,10424,438,218,331,2062,341,1
41,89487,8553,112,216,326,1520,466,1
57,368582,13681,238,146,449,2666,855,1
19,173292,6663,304,93,367,1262,479,1
97,450402,28790,964,653,1049,3158,909,0
99,156818,10624,114,128,566,2825,1084,1
15,228372,19637,659,504,491,4474,1727,1
87,392804,17936,765,429,1023,4347,969,1
25,313276,16502,607,199,918,3088,1160,1
30,416916,27656,1283,719,1015,8048,1453,1
15,165321,6386,195,156,292,837,241,1
26,95463,8217,142,205,414,2009,505,1
18,194276,9666,173,201,569,2310,571,1
22,88176,8053,146,218,258,2320,427,0
61,458624,25371,525,284,1251,5669,2221,1
64,387299,38468,1043,500,1070,6296,1590,1
85,228930,4653,112,57,173,648,224,1
7,476735,31675,897,665,1110,3975,1310,0
49,423264,31176,823,610,1442,8249,1751,0
5,426149,40262,1347,1079,1100,11286,2843,1
5,75854,4989,144,98,213,1411,153,1
45,222789,17732,850,285,418,2597,432,1
30,449300,10816,408,228,397,2326,745,1
59,296087,25449,623,642,1369,6723,1984,1
63,248180,19530,548,257,632,2762,575,1
52,359427,34777,1418,1029,2083,9635,1193,1
68,456005,13646,577,177,482,1552,399,1
95,215409,10158,341,250,512,1628,195,1
95,236048,11999,184,164,607,2637,660,1
35,59339,2701,67,43,147,584,186,0
55,230843,8778,329,149,317,2122,830,1
88,410811,14619,575,203,634,3187,600,1
79,128438,4487,77,91,210,516,141,0
15,97246,8248,348,143,352,2134,252,1
25,122959,6121,172,146,139,1084,204,0
59,97543,5040,90,111,191,543,99,0
80,333139,13568,509,219,474,3325,812,1
42,458090,16743,829,468,526,4664,1521,0
77,220382,16299,165,317,456,2686,1057,1
30,417314,14120,145,282,373,4138,666,1
65,184307,4041,121,81,89,598,209,0
2,407100,30899,1192,779,1644,4525,542,1
80,67278,1765,58,42,69,266,52,0
80,439400,10347,404,289,469,2393,578,1
69,158115,7513,300,219,279,1300,303,1
42,273054,21498,889,494,806,6234,1953,1
89,476412,18102,210,425,517,5392,1402,1
74,465044,19540,836,315,1163,4318,1525,1
11,382607,30225,1094,419,1035,4615,1310,1
79,467667,17112,451,238,1001,2239,837,1
73,121089,4662,165,110,180,518,194,1
7,62314,2906,91,54,140,632,212,0
32,154500,7033,133,183,165,1024,164,0
72,338393,26271,997,433,984,3719,1120,1
40,217436,6562,150,163,137,994,147,1
67,346507,13395,245,363,369,4010,740,1
15,106578,6498,179,100,171,1054,266,1
85,102185,9790,310,110,467,1100,353,1
7,420092,33009,446,809,840,5542,2121,1
42,69223,1876,54,21,84,217,33,0
76,470501,15581,683,196,333,2789,1098,1
77,453037,36285,815,883,1015,6967,1251,1
27,139458,11290,345,322,344,1671,474,1
67,447543,30711,767,766,1606,6462,649,1
99,248977,9938,284,291,317,1437,234,1
83,432245,29693,657,676,1335,6514,962,1
58,165492,14791,218,422,458,3053,366,1
23,56566,1348,65,33,65,159,60,0
98,202810,4260,93,127,158,1182,234,1
76,291888,19984,779,291,524,2918,723,1
65,452497,29496,1244,435,1631,8572,957,1
65,372088,30563,537,749,1150,8167,2797,0
43,375586,14399,162,262,552,4217,1472,1
24,90768,3110,40,83,183,365,125,1
6,154832,6605,259,172,225,871,256,0
59,476963,15069,659,345,825,4318,1475,0
86,472170,32838,1284,787,1472,3410,705,1
31,363030,24871,416,675,1423,6342,2424,1
79,354174,20935,346,489,991,3294,356,1
73,116550,3893,69,69,227,984,192,1
47,399365,22538,647,410,660,3996,1032,1
18,389569,18973,733,409,1109,3359,1244,1
42,415244,30537,1402,703,1201,3258,1220,0
95,167811,3746,147,96,156,676,240,1
52,314456,10017,273,250,384,1329,233,1
25,95687,6386,219,71,230,1167,233,1
32,158554,8452,354,111,378,1699,325,1
54,146964,8551,313,222,503,1931,699,1
62,210914,9562,319,147,522,1498,314,1
90,228543,11565,277,265,284,1370,408,1
9,430770,29119,409,292,638,8541,1177,1
66,287155,19255,923,462,597,5541,614,0
52,327163,26273,310,752,639,2892,1060,1
15,12589,1004,34,17,56,275,62,0
91,457327,17207,544,470,876,4458,1045,1
87,245877,20521,775,218,894,3476,552,1
68,258380,11329,364,300,408,3010,954,0
87,400290,11369,309,292,432,1732,187,1
82,137062,13512,646,357,651,3143,412,1
29,497391,15415,424,199,864,4025,488,1
8,295378,19756,808,251,1029,4385,1728,1
75,21642,770,31,8,35,85,11,0
72,390520,30644,1270,677,912,4225,1520,1
96,165256,11436,319,150,472,1787,230,1
57,492988,11709,305,177,248,1465,207,1
21,234921,12958,205,155,413,3363,704,1
33,190392,17708,592,319,965,1947,720,1
42,279205,11179,422,292,537,1588,290,1
89,234155,18453,464,501,687,1993,209,1
15,202953,16885,422,505,976,1732,638,1
22,109136,7270,317,210,308,990,289,1
